,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,Can be used to estimate how strong lake erie is releasing toxins in that given day,,,,
42.5,-83.75,2019,34,2.966462123,0.0001158793665,,,,
42.5,-83.125,2019,34,2.937931897,0.0001196305386,,,,
42.5,-82.5,2019,34,2.747581327,0.0001142051591,,,,
41,-83.75,2019,35,5.577771778,0.0003068922639,,,,
41,-83.125,2019,35,7.266106994,0.0005135122631,,,,
41,-82.5,2019,35,6.230674067,0.0003938684795,,,,
41.5,-83.75,2019,35,3.604437942,0.0001400668013,,,,
41.5,-83.125,2019,35,4.570000756,0.0002284752603,,,,
41.5,-82.5,2019,35,5.032442231,0.0002956279567,,,,
42,-83.75,2019,35,2.586609818,0.00007965063568,,,,
42,-83.125,2019,35,2.609925468,0.0000873214448,,,,
42,-82.5,2019,35,3.392365118,0.0001529141226,,,,
42.5,-83.75,2019,35,3.340537242,0.0001304919204,,,,
42.5,-83.125,2019,35,2.775809714,0.00009491731251,,,,
42.5,-82.5,2019,35,2.673849759,0.00009242759046,,,,
41,-83.75,2019,36,0.3482831222,0.000002325808354,,,,
41,-83.125,2019,36,0.4015957239,0.00000294935471,,,,
41,-82.5,2019,36,0.5120354839,0.000004333884796,,,,
41.5,-83.75,2019,36,0.406543659,0.000003497601823,,,,
41.5,-83.125,2019,36,0.4943067905,0.000005063438312,,,,
41.5,-82.5,2019,36,0.6307878535,0.000007684630537,,,,
42,-83.75,2019,36,0.5033675748,0.000005909896167,,,,
42,-83.125,2019,36,0.5635690428,0.000007383539979,,,,
42,-82.5,2019,36,0.6252691151,0.000008734540239,,,,
42.5,-83.75,2019,36,0.6467221832,0.00001102152478,,,,
42.5,-83.125,2019,36,0.6409572333,0.0000107784599,,,,
42.5,-82.5,2019,36,0.6351337469,0.0000101199466,,,,
41,-83.75,2019,37,0.259180005,0.0000008799157266,,,,
41,-83.125,2019,37,0.3274823693,0.000001367987885,,,,
41,-82.5,2019,37,0.4300210125,0.000002332778668,,,,
41.5,-83.75,2019,37,0.1351408884,0.0000002835020077,,,,
41.5,-83.125,2019,37,0.1316144718,0.0000002727199897,,,,
41.5,-82.5,2019,37,0.1506250131,0.0000003608600772,,,,
42,-83.75,2019,37,0.1273300839,0.0000002978876888,,,,
42,-83.125,2019,37,0.1355344529,0.0000003363861886,,,,
42,-82.5,2019,37,0.1494640921,0.0000004069012062,,,,
42.5,-83.75,2019,37,0.1611009295,0.0000005411128931,,,,
42.5,-83.125,2019,37,0.1806884668,0.0000006536812838,,,,
42.5,-82.5,2019,37,0.2305048543,0.000001032387956,,,,
41,-83.75,2019,38,8.90162956,0.0009141721706,,,,
41,-83.125,2019,38,9.830118982,0.001045709692,,,,
41,-82.5,2019,38,6.334393935,0.0004095768243,,,,
41.5,-83.75,2019,38,7.329620407,0.000686787818,,,,
41.5,-83.125,2019,38,7.056113986,0.0006168402891,,,,
41.5,-82.5,2019,38,4.644449258,0.0002653252195,,,,
42,-83.75,2019,38,5.749433047,0.0004943696667,,,,
42,-83.125,2019,38,4.761069942,0.0003379545858,,,,
42,-82.5,2019,38,3.6364366,0.0001889645536,,,,
42.5,-83.75,2019,38,5.079708885,0.0004331739649,,,,
42.5,-83.125,2019,38,4.410949785,0.0003076466188,,,,
42.5,-82.5,2019,38,3.409887176,0.0001721377547,,,,
41,-83.75,2019,39,4.167498472,0.0009847640668,,,,
41,-83.125,2019,39,4.282128015,0.0009840722447,,,,
41,-82.5,2019,39,5.231532252,0.001290319922,,,,
41.5,-83.75,2019,39,4.620904777,0.001250815716,,,,
41.5,-83.125,2019,39,5.819561215,0.001774792196,,,,
41.5,-82.5,2019,39,8.326003887,0.003117584422,,,,
42,-83.75,2019,39,5.53797699,0.001742612496,,,,
42,-83.125,2019,39,7.068019815,0.002527401619,,,,
42,-82.5,2019,39,9.142892483,0.003886277305,,,,
42.5,-83.75,2019,39,5.744913013,0.001976877685,,,,
42.5,-83.125,2019,39,6.483418851,0.002388668493,,,,
42.5,-82.5,2019,39,7.743272678,0.003050349572,,,,
41,-83.75,2019,40,0.02301830911,0.00000002677136192,,,,
41,-83.125,2019,40,0.05027017567,0.0000001277151286,,,,
41,-82.5,2019,40,0.1057026972,0.0000005575464019,,,,
41.5,-83.75,2019,40,0.02870068418,0.00000004480108997,,,,
41.5,-83.125,2019,40,0.05295540322,0.0000001525536335,,,,
41.5,-82.5,2019,40,0.1121083287,0.0000006850321287,,,,
42,-83.75,2019,40,0.04072098532,0.00000009640707411,,,,
42,-83.125,2019,40,0.05268058307,0.0000001640124652,,,,
42,-82.5,2019,40,0.1061823026,0.0000006845206957,,,,
42.5,-83.75,2019,40,0.05130529291,0.0000001650462374,,,,
42.5,-83.125,2019,40,0.05798898083,0.0000002119975534,,,,
42.5,-82.5,2019,40,0.1109050479,0.0000007735827679,,,,
41,-83.75,2019,41,0.1940897126,0.000001092656749,,,,
41,-83.125,2019,41,0.2363620356,0.000001648667947,,,,
41,-82.5,2019,41,0.2097126034,0.000001376043867,,,,
41.5,-83.75,2019,41,0.1588930746,0.0000008302608333,,,,
41.5,-83.125,2019,41,0.1870166924,0.000001122322663,,,,
41.5,-82.5,2019,41,0.1854634261,0.000001164146676,,,,
42,-83.75,2019,41,0.2473457156,0.000002287920876,,,,
42,-83.125,2019,41,0.2585755118,0.00000246888196,,,,
42,-82.5,2019,41,0.1856372321,0.000001374993837,,,,
42.5,-83.75,2019,41,0.1849608648,0.00000145326348,,,,
42.5,-83.125,2019,41,0.1668842361,0.00000119454991,,,,
42.5,-82.5,2019,41,0.1445569194,0.0000009236803749,,,,
41,-83.75,2019,42,0.6133032205,0.000007749755402,,,,
41,-83.125,2019,42,0.4422930429,0.000003898871507,,,,
41,-82.5,2019,42,0.2691132791,0.000001406192283,,,,
41.5,-83.75,2019,42,0.9052906511,0.00001945105207,,,,
41.5,-83.125,2019,42,0.8213515695,0.00001485453579,,,,
41.5,-82.5,2019,42,0.6089775173,0.000007807570406,,,,
42,-83.75,2019,42,1.12657598,0.00003278682091,,,,
42,-83.125,2019,42,1.473453379,0.00005317264571,,,,
42,-82.5,2019,42,1.363215984,0.00004486631312,,,,
42.5,-83.75,2019,42,1.347846912,0.00005183086668,,,,
42.5,-83.125,2019,42,1.636677437,0.00007414488048,,,,
42.5,-82.5,2019,42,1.79762778,0.00008900152416,,,,
41,-83.75,2019,43,5.233677263,0.0004747267465,,,,
41,-83.125,2019,43,6.110923146,0.000610463774,,,,
41,-82.5,2019,43,5.142870954,0.0004241580797,,,,
41.5,-83.75,2019,43,5.662011283,0.0005929871751,,,,
41.5,-83.125,2019,43,7.003874422,0.0008611488675,,,,
41.5,-82.5,2019,43,7.408781111,0.0009384098579,,,,
42,-83.75,2019,43,6.453781934,0.000823510357,,,,
42,-83.125,2019,43,8.449739916,0.001350138087,,,,
42,-82.5,2019,43,9.007366034,0.001499786649,,,,
42.5,-83.75,2019,43,5.511817856,0.0006576811099,,,,
42.5,-83.125,2019,43,6.832281114,0.0009721628958,,,,
42.5,-82.5,2019,43,8.062259839,0.001319646829,,,,
41,-83.75,2019,44,5.42999505,0.00098363878,,,,
41,-83.125,2019,44,6.059608093,0.001195675701,,,,
41,-82.5,2019,44,7.768642425,0.001875586031,,,,
41.5,-83.75,2019,44,5.364089136,0.000994538022,,,,
41.5,-83.125,2019,44,7.821908404,0.001982547379,,,,
41.5,-82.5,2019,44,12.57035291,0.004796103833,,,,
42,-83.75,2019,44,5.602069818,0.001049003437,,,,
42,-83.125,2019,44,8.631639572,0.002315783482,,,,
42,-82.5,2019,44,13.15483426,0.005182155493,,,,
42.5,-83.75,2019,44,5.120758291,0.0008820973358,,,,
42.5,-83.125,2019,44,6.460070499,0.001342155026,,,,
42.5,-82.5,2019,44,8.811646071,0.002357068695,,,,
41,-83.75,2019,45,2.16941946,0.00007997446322,,,,
41,-83.125,2019,45,2.346567635,0.00009703749655,,,,
41,-82.5,2019,45,1.727812858,0.00005686596517,,,,
41.5,-83.75,2019,45,1.403908128,0.00003554016138,,,,
41.5,-83.125,2019,45,1.86708027,0.0000645398007,,,,
41.5,-82.5,2019,45,2.212423345,0.00009676258333,,,,
42,-83.75,2019,45,1.070630824,0.0000220168799,,,,
42,-83.125,2019,45,1.474513988,0.00004242625741,,,,
42,-82.5,2019,45,1.93697877,0.00007887242508,,,,
42.5,-83.75,2019,45,0.9946976305,0.00002007113814,,,,
42.5,-83.125,2019,45,1.15577176,0.00002722820813,,,,
42.5,-82.5,2019,45,1.2680783,0.00003484597195,,,,
41,-83.75,2019,46,2.63311584,0.0001820364328,,,,
41,-83.125,2019,46,2.961842592,0.0002130175357,,,,
41,-82.5,2019,46,3.772095809,0.0003098005121,,,,
41.5,-83.75,2019,46,3.045572309,0.0002629626476,,,,
41.5,-83.125,2019,46,4.020735258,0.0004178106311,,,,
41.5,-82.5,2019,46,5.627672698,0.0007341233579,,,,
42,-83.75,2019,46,3.891637954,0.0004437176722,,,,
42,-83.125,2019,46,4.860895726,0.0006387603095,,,,
42,-82.5,2019,46,6.04520798,0.0009071700075,,,,
42.5,-83.75,2019,46,4.593230647,0.000653569186,,,,
42.5,-83.125,2019,46,5.282550707,0.0008039366291,,,,
42.5,-82.5,2019,46,5.756537778,0.0008577860762,,,,
41,-83.75,2019,47,0.2110554374,0.00000149778848,,,,
41,-83.125,2019,47,0.2591110801,0.000002247395058,,,,
41,-82.5,2019,47,0.3166993273,0.000003294558351,,,,
41.5,-83.75,2019,47,0.09676961848,0.0000003215618138,,,,
41.5,-83.125,2019,47,0.1532582413,0.0000007858302123,,,,
41.5,-82.5,2019,47,0.2473379918,0.000002025787389,,,,
42,-83.75,2019,47,0.1009597894,0.0000003576369591,,,,
42,-83.125,2019,47,0.155890948,0.0000008378242424,,,,
42,-82.5,2019,47,0.2144392888,0.000001561475913,,,,
42.5,-83.75,2019,47,0.1401648272,0.0000007746284872,,,,
42.5,-83.125,2019,47,0.1818021919,0.000001235478563,,,,
42.5,-82.5,2019,47,0.2594470719,0.000002380790518,,,,
41,-83.75,2019,48,0.6799691644,0.00001329053177,,,,
41,-83.125,2019,48,0.5739982073,0.000009022182494,,,,
41,-82.5,2019,48,0.2914200047,0.000002195446836,,,,
41.5,-83.75,2019,48,0.7438785583,0.00001710368393,,,,
41.5,-83.125,2019,48,0.8945528785,0.00002346172746,,,,
41.5,-82.5,2019,48,0.81902786,0.00001848915532,,,,
42,-83.75,2019,48,0.7847628408,0.0000195151658,,,,
42,-83.125,2019,48,1.146356861,0.00004049091218,,,,
42,-82.5,2019,48,1.335891286,0.00005552726515,,,,
42.5,-83.75,2019,48,0.5752142729,0.00001182893606,,,,
42.5,-83.125,2019,48,0.7893911744,0.00002156663087,,,,
42.5,-82.5,2019,48,0.9790233112,0.00003365930081,,,,
41,-83.75,2019,49,0.1316227968,0.0000005609664704,,,,
41,-83.125,2019,49,0.18444002,0.000001096879875,,,,
41,-82.5,2019,49,0.3864910934,0.000004778029455,,,,
41.5,-83.75,2019,49,0.1599883867,0.0000009006782902,,,,
41.5,-83.125,2019,49,0.2488682174,0.000002123703655,,,,
41.5,-82.5,2019,49,0.4443527603,0.000006519433682,,,,
42,-83.75,2019,49,0.2098511617,0.000001690539595,,,,
42,-83.125,2019,49,0.3192705608,0.000003720690211,,,,
42,-82.5,2019,49,0.4962873671,0.000008858644371,,,,
42.5,-83.75,2019,49,0.2116530363,0.000001835768611,,,,
42.5,-83.125,2019,49,0.3107517421,0.000003926687341,,,,
42.5,-82.5,2019,49,0.5412884862,0.00001170263987,,,,
41,-83.75,2019,50,0.02014169079,0.00000001368038349,,,,
41,-83.125,2019,50,0.02536458215,0.00000002137698018,,,,
41,-82.5,2019,50,0.02500444429,0.00000002175913019,,,,
41.5,-83.75,2019,50,0.01986826308,0.00000001468629101,,,,
41.5,-83.125,2019,50,0.02700632304,0.00000002663437179,,,,
41.5,-82.5,2019,50,0.03197477003,0.00000003884639451,,,,
42,-83.75,2019,50,0.01870968,0.00000001429772493,,,,
42,-83.125,2019,50,0.01972078453,0.00000001583202184,,,,
42,-82.5,2019,50,0.02036623514,0.00000001772291185,,,,
42.5,-83.75,2019,50,0.02375612206,0.00000002604521216,,,,
42.5,-83.125,2019,50,0.02338639531,0.00000002451243305,,,,
42.5,-82.5,2019,50,0.01767408373,0.00000001395874061,,,,
41,-83.75,2019,51,2.676086521,0.0001280306167,,,,
41,-83.125,2019,51,2.812181619,0.0001433444071,,,,
41,-82.5,2019,51,2.407667168,0.0001096186393,,,,
41.5,-83.75,2019,51,2.489622398,0.000114485817,,,,
41.5,-83.125,2019,51,2.514073339,0.0001173458874,,,,
41.5,-82.5,2019,51,2.40393751,0.0001133213997,,,,
42,-83.75,2019,51,2.610569284,0.0001382800356,,,,
42,-83.125,2019,51,2.731488724,0.0001517124701,,,,
42,-82.5,2019,51,2.482495894,0.0001308691231,,,,
42.5,-83.75,2019,51,3.070769075,0.0002113566633,,,,
42.5,-83.125,2019,51,2.79960233,0.0001737857457,,,,
42.5,-82.5,2019,51,2.438623595,0.0001367262822,,,,
41,-83.75,2019,52,0.8835269,0.00001650800231,,,,
41,-83.125,2019,52,0.9438513346,0.00001833055511,,,,
41,-82.5,2019,52,1.233766575,0.00003013555439,,,,
41.5,-83.75,2019,52,1.175755616,0.00003065630982,,,,
41.5,-83.125,2019,52,1.336686573,0.00003824130355,,,,
41.5,-82.5,2019,52,1.8432487,0.00006903922695,,,,
42,-83.75,2019,52,1.599702379,0.00005897215426,,,,
42,-83.125,2019,52,1.690885074,0.00006366787186,,,,
42,-82.5,2019,52,2.19689321,0.0001030504399,,,,
42.5,-83.75,2019,52,2.007217898,0.00009841354333,,,,
42.5,-83.125,2019,52,2.076304937,0.0001018008688,,,,
42.5,-82.5,2019,52,2.261321876,0.0001141559384,,,,
41,-83.75,2019,53,0.1779066708,0.0000007431672455,,,,
41,-83.125,2019,53,0.1650088146,0.0000006288586455,,,,
41,-82.5,2019,53,0.1292083634,0.0000003806396685,,,,
41.5,-83.75,2019,53,0.1414685666,0.0000005011340485,,,,
41.5,-83.125,2019,53,0.1639900565,0.0000006713497539,,,,
41.5,-82.5,2019,53,0.1712750053,0.0000007226873509,,,,
42,-83.75,2019,53,0.1126622943,0.0000003318959952,,,,
42,-83.125,2019,53,0.1368142769,0.0000004949565058,,,,
42,-82.5,2019,53,0.127806027,0.0000004339012691,,,,
42.5,-83.75,2019,53,0.06744687374,0.0000001280355159,,,,
42.5,-83.125,2019,53,0.0759146803,0.0000001592557555,,,,
42.5,-82.5,2019,53,0.07315215866,0.0000001424182959,,,,
41,-83.75,2019,54,2.082146521,0.00006483733731,,,,
41,-83.125,2019,54,2.26117108,0.00007731952263,,,,
41,-82.5,2019,54,1.693487347,0.00004546705407,,,,
41.5,-83.75,2019,54,1.459874477,0.00003315851619,,,,
41.5,-83.125,2019,54,1.638008122,0.00004296056843,,,,
41.5,-82.5,2019,54,1.604892544,0.00004435725636,,,,
42,-83.75,2019,54,1.482578328,0.00003797873779,,,,
42,-83.125,2019,54,1.534000283,0.00004239788144,,,,
42,-82.5,2019,54,1.532452804,0.00004485348876,,,,
42.5,-83.75,2019,54,2.039816426,0.00007640170811,,,,
42.5,-83.125,2019,54,1.74594336,0.00005621030174,,,,
42.5,-82.5,2019,54,1.680399063,0.00005439969784,,,,
41,-83.75,2019,55,37.59296442,0.02413290107,,,,
41,-83.125,2019,55,37.84939852,0.02390891279,,,,
41,-82.5,2019,55,33.52467907,0.01798924923,,,,
41.5,-83.75,2019,55,35.82103859,0.02236748539,,,,
41.5,-83.125,2019,55,39.08070461,0.02631935286,,,,
41.5,-82.5,2019,55,39.04549481,0.02599893037,,,,
42,-83.75,2019,55,32.69158226,0.01948298334,,,,
42,-83.125,2019,55,34.61383667,0.02186505559,,,,
42,-82.5,2019,55,36.90266045,0.02429391462,,,,
42.5,-83.75,2019,55,30.35210534,0.01733543658,,,,
42.5,-83.125,2019,55,29.18766449,0.01573801215,,,,
42.5,-82.5,2019,55,28.0165196,0.01393452844,,,,
41,-83.75,2019,56,2.161485506,0.0002074838132,,,,
41,-83.125,2019,56,2.362790408,0.0002360360153,,,,
41,-82.5,2019,56,3.401833424,0.0004669613126,,,,
41.5,-83.75,2019,56,2.486996444,0.0003103716634,,,,
41.5,-83.125,2019,56,3.151121753,0.0004467713666,,,,
41.5,-82.5,2019,56,4.844778515,0.000981032536,,,,
42,-83.75,2019,56,3.135338823,0.0005027117286,,,,
42,-83.125,2019,56,3.795076817,0.0006806309726,,,,
42,-82.5,2019,56,4.980245725,0.001148064424,,,,
42.5,-83.75,2019,56,3.172940495,0.000580537792,,,,
42.5,-83.125,2019,56,3.656444094,0.0007499924584,,,,
42.5,-82.5,2019,56,4.534080417,0.001081319246,,,,
41,-83.75,2019,57,0.2552423471,0.000002475745873,,,,
41,-83.125,2019,57,0.2449784589,0.000002284128966,,,,
41,-82.5,2019,57,0.221447646,0.000001828755259,,,,
41.5,-83.75,2019,57,0.2218003193,0.000002101082062,,,,
41.5,-83.125,2019,57,0.2571789678,0.000002758655437,,,,
41.5,-82.5,2019,57,0.2420127435,0.000002403218683,,,,
42,-83.75,2019,57,0.1708334315,0.000001297916269,,,,
42,-83.125,2019,57,0.1980061284,0.000001731386136,,,,
42,-82.5,2019,57,0.1821994012,0.000001504636057,,,,
42.5,-83.75,2019,57,0.1548406478,0.000001206466512,,,,
42.5,-83.125,2019,57,0.1745349952,0.00000156355602,,,,
42.5,-82.5,2019,57,0.1889287026,0.000001818172252,,,,
41,-83.75,2019,58,0.5378666597,0.00000740802931,,,,
41,-83.125,2019,58,0.7066254527,0.00001269620819,,,,
41,-82.5,2019,58,0.7608269401,0.00001468153807,,,,
41.5,-83.75,2019,58,0.3679562479,0.000003946918804,,,,
41.5,-83.125,2019,58,0.5576596386,0.000008946010399,,,,
41.5,-82.5,2019,58,0.6786524906,0.00001326479635,,,,
42,-83.75,2019,58,0.3428775656,0.000003762765028,,,,
42,-83.125,2019,58,0.4928729643,0.000007694337173,,,,
42,-82.5,2019,58,0.5547318943,0.000009836961547,,,,
42.5,-83.75,2019,58,0.2804183549,0.000002917134814,,,,
42.5,-83.125,2019,58,0.3639334807,0.000004906643392,,,,
42.5,-82.5,2019,58,0.4710750771,0.000008081718135,,,,
41,-83.75,2019,59,0.1202994423,0.0000004776968996,,,,
41,-83.125,2019,59,0.1577659261,0.0000008638490239,,,,
41,-82.5,2019,59,0.2074078227,0.000001510275104,,,,
41.5,-83.75,2019,59,0.05583802547,0.0000001128685195,,,,
41.5,-83.125,2019,59,0.08329246163,0.0000002621719472,,,,
41.5,-82.5,2019,59,0.1282340343,0.000000632937978,,,,
42,-83.75,2019,59,0.02320974614,0.000000020197365,,,,
42,-83.125,2019,59,0.03909478929,0.00000006021063544,,,,
42,-82.5,2019,59,0.06509914612,0.0000001752129127,,,,
42.5,-83.75,2019,59,0.00685826883,0.000000001858722243,,,,
42.5,-83.125,2019,59,0.01329602852,0.000000007304915103,,,,
42.5,-82.5,2019,59,0.0265327229,0.00000002996484458,,,,
41,-83.75,2019,60,0.1695026011,0.0000008691230167,,,,
41,-83.125,2019,60,0.2127889731,0.000001335668067,,,,
41,-82.5,2019,60,0.2182730496,0.00000132178406,,,,
41.5,-83.75,2019,60,0.1039444436,0.0000003566777856,,,,
41.5,-83.125,2019,60,0.1466263841,0.0000007099481058,,,,
41.5,-82.5,2019,60,0.1979326922,0.000001242415772,,,,
42,-83.75,2019,60,0.04159672761,0.0000000574154629,,,,
42,-83.125,2019,60,0.07991286973,0.0000002150837223,,,,
42,-82.5,2019,60,0.116533472,0.0000004770698872,,,,
42.5,-83.75,2019,60,0.01204117827,0.000000004684637663,,,,
42.5,-83.125,2019,60,0.01793701058,0.0000000107825284,,,,
42.5,-82.5,2019,60,0.0377414583,0.00000004995079809,,,,
41,-83.75,2019,61,0.126340219,0.0000004064293679,,,,
41,-83.125,2019,61,0.1467205715,0.0000005363847017,,,,
41,-82.5,2019,61,0.1870349599,0.0000008294672852,,,,
41.5,-83.75,2019,61,0.136296041,0.0000004930816706,,,,
41.5,-83.125,2019,61,0.1629185711,0.0000006805576496,,,,
41.5,-82.5,2019,61,0.184963502,0.0000008531671048,,,,
42,-83.75,2019,61,0.1854015245,0.0000009239006537,,,,
42,-83.125,2019,61,0.2065938958,0.000001120730892,,,,
42,-82.5,2019,61,0.205498824,0.000001114790345,,,,
42.5,-83.75,2019,61,0.1902848658,0.000001003689073,,,,
42.5,-83.125,2019,61,0.2295517014,0.000001440887057,,,,
42.5,-82.5,2019,61,0.2253743149,0.000001377138063,,,,
41,-83.75,2019,62,0.2977775367,0.00000249984768,,,,
41,-83.125,2019,62,0.2976508103,0.000002437867524,,,,
41,-82.5,2019,62,0.2754117436,0.000002022648337,,,,
41.5,-83.75,2019,62,0.2165231167,0.000001433289141,,,,
41.5,-83.125,2019,62,0.2543165641,0.000001915923708,,,,
41.5,-82.5,2019,62,0.2487665114,0.000001796000893,,,,
42,-83.75,2019,62,0.1581545936,0.0000008499900362,,,,
42,-83.125,2019,62,0.1709267427,0.0000009622573838,,,,
42,-82.5,2019,62,0.1470111678,0.0000006981908718,,,,
42.5,-83.75,2019,62,0.1394447305,0.0000007564599941,,,,
42.5,-83.125,2019,62,0.1577719488,0.000000938282676,,,,
42.5,-82.5,2019,62,0.1371483931,0.0000006704752706,,,,
41,-83.75,2019,63,0.5330265893,0.00001783370922,,,,
41,-83.125,2019,63,0.5445929825,0.00001782547283,,,,
41,-82.5,2019,63,0.6932607979,0.00002638036313,,,,
41.5,-83.75,2019,63,0.5005450173,0.00001629377115,,,,
41.5,-83.125,2019,63,0.7514746824,0.00003303284225,,,,
41.5,-82.5,2019,63,1.053183276,0.00005849595308,,,,
42,-83.75,2019,63,0.5690558635,0.00002131409446,,,,
42,-83.125,2019,63,0.8488615427,0.00004223268143,,,,
42,-82.5,2019,63,0.9619059822,0.00005242637083,,,,
42.5,-83.75,2019,63,0.5254816413,0.00001989090309,,,,
42.5,-83.125,2019,63,0.6590782186,0.00002970858502,,,,
42.5,-82.5,2019,63,0.7063950914,0.00003216145061,,,,
41,-83.75,2019,64,1.023979901,0.00006155805342,,,,
41,-83.125,2019,64,0.9718431787,0.00005551885494,,,,
41,-82.5,2019,64,1.029080879,0.00006129716661,,,,
41.5,-83.75,2019,64,1.119698204,0.0000747072398,,,,
41.5,-83.125,2019,64,1.525215078,0.000126850415,,,,
41.5,-82.5,2019,64,2.065280769,0.0002205571144,,,,
42,-83.75,2019,64,1.109889854,0.00007112009743,,,,
42,-83.125,2019,64,1.67943253,0.000148029021,,,,
42,-82.5,2019,64,2.092295681,0.000229582425,,,,
42.5,-83.75,2019,64,0.9217303928,0.00005167864776,,,,
42.5,-83.125,2019,64,1.220352829,0.00008738590011,,,,
42.5,-82.5,2019,64,1.414017289,0.0001151600887,,,,
41,-83.75,2019,65,0.7164187539,0.00002396954297,,,,
41,-83.125,2019,65,0.6795244069,0.00002187715411,,,,
41,-82.5,2019,65,0.6694616068,0.00002155318425,,,,
41.5,-83.75,2019,65,0.5465635438,0.00001375446081,,,,
41.5,-83.125,2019,65,0.7174963246,0.0000230996525,,,,
41.5,-82.5,2019,65,0.9845141241,0.00004349533378,,,,
42,-83.75,2019,65,0.3841671419,0.000006902477108,,,,
42,-83.125,2019,65,0.556199171,0.00001408027199,,,,
42,-82.5,2019,65,0.7660740868,0.00002779342415,,,,
42.5,-83.75,2019,65,0.2752292136,0.000003982167091,,,,
42.5,-83.125,2019,65,0.3915279556,0.000008102400387,,,,
42.5,-82.5,2019,65,0.5100653285,0.00001393528458,,,,
41,-83.75,2019,66,0.1198681503,0.0000004907215407,,,,
41,-83.125,2019,66,0.1830157501,0.000001128402104,,,,
41,-82.5,2019,66,0.2952504044,0.000003001079392,,,,
41.5,-83.75,2019,66,0.08565805689,0.0000002608795219,,,,
41.5,-83.125,2019,66,0.142712649,0.0000007248495838,,,,
41.5,-82.5,2019,66,0.2521706109,0.000002314018789,,,,
42,-83.75,2019,66,0.09020767858,0.0000003128520636,,,,
42,-83.125,2019,66,0.1070132086,0.0000004470248988,,,,
42,-82.5,2019,66,0.1541951746,0.0000009337512093,,,,
42.5,-83.75,2019,66,0.0832111771,0.0000003042054836,,,,
42.5,-83.125,2019,66,0.10087821,0.0000004429707126,,,,
42.5,-82.5,2019,66,0.1288803331,0.0000006926577127,,,,
41,-83.75,2019,67,0.02849765004,0.00000002177758046,,,,
41,-83.125,2019,67,0.03451053855,0.00000003249223046,,,,
41,-82.5,2019,67,0.03221822348,0.00000002939968239,,,,
41.5,-83.75,2019,67,0.02699255589,0.00000002166986479,,,,
41.5,-83.125,2019,67,0.03885475828,0.00000004652634947,,,,
41.5,-82.5,2019,67,0.03812916969,0.00000004699618066,,,,
42,-83.75,2019,67,0.01918545944,0.00000001194784169,,,,
42,-83.125,2019,67,0.02274664515,0.00000001796497766,,,,
42,-82.5,2019,67,0.01582217838,0.000000009511233045,,,,
42.5,-83.75,2019,67,0.01543047072,0.000000008633180031,,,,
42.5,-83.125,2019,67,0.01341484351,0.000000006719584203,,,,
42.5,-82.5,2019,67,0.01204830663,0.000000005702538211,,,,
41,-83.75,2019,68,3.384589207,0.0001844688901,,,,
41,-83.125,2019,68,3.204053533,0.0001697164826,,,,
41,-82.5,2019,68,2.236344063,0.00009106237108,,,,
41.5,-83.75,2019,68,2.948684971,0.0001561897879,,,,
41.5,-83.125,2019,68,2.96602309,0.0001624228538,,,,
41.5,-82.5,2019,68,2.388024616,0.0001176574211,,,,
42,-83.75,2019,68,2.353181863,0.0001187932097,,,,
42,-83.125,2019,68,2.648786949,0.0001548817371,,,,
42,-82.5,2019,68,2.140830182,0.0001117817525,,,,
42.5,-83.75,2019,68,2.439735074,0.0001493856621,,,,
42.5,-83.125,2019,68,2.280274078,0.0001302660847,,,,
42.5,-82.5,2019,68,1.863475759,0.00009316368463,,,,
41,-83.75,2019,69,12.90685401,0.002698744226,,,,
41,-83.125,2019,69,12.85831226,0.002578625139,,,,
41,-82.5,2019,69,14.37960546,0.003064678535,,,,
