WeatherCloud Data Compiled-LEC,,,,,,,,,,,,,,,,,
Location ,"Lake Erie Center, Oregon, OH ",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Date (America/New_York),tempin (°C),temp (°C),chill (°C),dewin (°C),dew (°C),heatin (°C),heat (°C),humin (%),hum (%),wspdhi (mph),wspdavg (mph),wdiravg (°),bar (mmHg),rain (mm),rainrate (mm/h),solarrad (W/m²),uvi
10/8/25 5:10,22.5,11.5,11.5,,9.6,,,48,88,0,0,292,768.6,0,0,,
10/8/25 5:20,22.5,11.9,11.9,,9.4,,,48,85,2,2,22,768.6,0,0,,
10/8/25 5:30,22.7,13,11.5,,9.5,,,47,80,9.4,9.2,0,768.7,0,0,,
10/8/25 5:40,22.3,14.1,13.9,,10.9,,,48,81,5.8,5.1,0,768.7,0,0,,
10/8/25 5:50,22.3,13.7,13.7,,10.5,,,48,81,2.9,2.9,22,768.7,0,0,,
10/8/25 6:00,22.9,13.3,12.1,,10.1,,,47,81,7.6,7.6,22,768.9,0,0,,
10/8/25 6:10,22.5,13.2,12.5,,10,,,47,81,3.6,3.4,0,769.1,0,0,,
10/8/25 6:20,22.5,12.8,12.8,,9.7,,,47,82,0,0,0,769.1,0,0,,
10/8/25 6:30,23,12.9,11.7,,9.8,,,47,82,10.7,9.8,338,769.1,0,0,,
10/8/25 6:40,22.5,13.2,13.2,,10.4,,,47,83,1.6,1.6,22,769.3,0,0,,
10/8/25 6:50,22.5,12.9,12,,9.7,,,47,81,4.7,4.3,338,769.3,0,0,,
10/8/25 7:00,22.7,12.5,12.2,,9.8,,,46,83,1.8,1.8,292,769.3,0,0,,
10/8/25 7:10,22.4,12.2,11.3,,9.9,,,47,86,5.4,5.4,22,769.6,0,0,,
10/8/25 7:20,22.5,12.4,11.8,,10.1,,,47,86,4.3,3.8,22,769.6,0,0,,
10/8/25 7:30,22.3,12.6,10.4,,9.9,,,47,84,10.7,9.8,22,769.6,0,0,,
10/8/25 7:40,22.5,12.9,11.2,,10.9,,,48,88,11.2,9.8,0,769.7,0,0,,
10/8/25 7:50,22.9,13.1,11.4,,10.7,,,48,86,10.3,9.4,22,769.7,0,0,,
10/8/25 8:00,22.6,13,11.3,,10.6,,,48,86,11.2,10.1,0,770.1,0,0,,
10/8/25 8:10,22.5,13,11.2,,10.6,,,48,86,13,11.2,0,770.3,0,0,,
10/8/25 8:20,22.9,13.4,12,,10.7,,,48,84,7.8,7.4,22,770.3,0,0,,
10/8/25 8:30,22.6,13.5,12.2,,10.7,,,48,83,8.5,7.8,22,770.5,0,0,,
10/8/25 8:40,22.5,13,12.4,,10.9,,,49,87,8.5,7.8,338,770.8,0,0,,
10/8/25 8:50,22.7,12.5,11.4,,10.3,,,48,86,4.9,4.5,338,770.8,0,0,,
10/8/25 9:00,22.6,12.7,11.2,,9.6,,,48,82,9.8,8.7,22,771.1,0,0,,
10/8/25 9:10,22.6,13.2,12.6,,10.1,,,48,82,5.6,5.6,22,771.2,0,0,,
10/8/25 9:20,22.8,13.4,12.2,,9.8,,,47,79,8.5,7.6,22,771.2,0,0,,
10/8/25 9:30,22.5,13.2,12.3,,10.4,,,47,83,5.8,5.8,22,771.4,0,0,,
10/8/25 9:40,22.4,13,11.4,,9.5,,,47,80,11.4,9.2,22,771.4,0,0,,
10/8/25 9:50,22.4,13,11.5,,9.2,,,47,78,8.9,8.3,22,771.4,0,0,,
10/8/25 10:00,22.7,13.1,12.2,,8.9,,,46,76,6.9,6.7,0,771.4,0,0,,
10/8/25 10:10,22.5,13.5,12.2,,9.4,,,46,76,9.8,8.3,338,771.7,0,0,,
10/8/25 10:20,22.2,13.6,13.2,,9.6,,,46,77,5.4,4.7,45,771.7,0,0,,
10/8/25 10:30,22.4,13.6,12.4,,9.4,,,46,76,7.6,7.2,0,771.7,0,0,,
10/8/25 10:40,22.3,13.5,12,,8.4,,,44,71,9.4,8.5,22,771.7,0,0,,
10/8/25 10:50,22.3,13.8,13,,8.2,,,44,69,6.9,6.7,22,771.7,0,0,,
10/8/25 11:00,22.3,14,13,,8.4,,,44,69,6,6,0,772,0,0,,
10/8/25 11:10,22.3,14.2,13.5,,7.8,,,44,66,7.6,7.6,0,772.1,0,0,,
10/8/25 11:20,22.4,14.5,13.9,,8.7,,,43,68,7.6,7.2,0,772.1,0,0,,
10/8/25 11:30,22.2,14.7,13.6,,7.4,,,43,62,9.8,9.2,0,772.3,0,0,,
10/8/25 11:40,22.3,14.8,14.2,,7.8,,,43,63,5.4,5.4,22,772.3,0,0,,
10/8/25 11:50,22.4,14.9,14.6,,7.6,,,42,62,7.2,6.9,22,772.3,0,0,,
10/8/25 12:00,22.2,15,14.2,,7.5,,,42,61,5.6,5.1,22,772.3,0,0,,
10/8/25 12:10,22.1,15.1,14.6,,7.3,,,42,60,9.8,8.5,22,772.3,0,0,,
10/8/25 12:20,22,15.1,14.6,,7.1,,,42,59,6.5,6.3,22,772.3,0,0,,
10/8/25 12:30,22.1,15.2,14.4,,7.4,,,42,60,7.6,7.6,22,772.3,0,0,,
10/8/25 12:40,22.3,15.4,14.6,,8.1,,,42,62,8.5,8.1,68,772.2,0,0,,
10/8/25 12:50,22.1,15.5,14.8,,7.3,,,42,58,7.6,7.6,0,772.2,0,0,,
10/8/25 13:00,22.1,15.7,15.3,,7.4,,,42,58,8.5,8.1,22,772.2,0,0,,
10/8/25 13:10,22.1,15.9,15.7,,7.3,,,41,57,6.9,6.7,22,772.2,0,0,,
10/8/25 13:20,22,16.1,16.1,,7.2,,,41,56,5.1,4.7,22,772.2,0,0,,
10/8/25 13:30,22,16.2,16,,6.8,,,40,54,4.9,4.5,315,772.1,0,0,,
10/8/25 13:40,21.9,16.3,16.1,,6.4,,,40,52,5.4,5.4,45,772,0,0,,
10/8/25 13:50,21.9,16.4,15.9,,6.1,,,39,51,9.4,8.5,45,772,0,0,,
10/8/25 14:00,21.6,16.3,15.5,,6.7,,,39,53,9.8,8.9,0,772,0,0,,
10/8/25 14:10,22,16.3,16.3,,5.5,,,39,49,5.4,4.7,0,772,0,0,,
10/8/25 14:20,21.9,16.5,16.2,,6.7,,,39,52,5.6,5.6,22,772,0,0,,
10/8/25 14:30,21.6,16.5,16.5,,7,,,39,53,6.7,6.5,22,772,0,0,,
10/8/25 14:40,21.9,16.7,16,,6.2,,,39,50,9.4,8.9,0,771.8,0,0,,
10/8/25 14:50,21.9,16.6,16.4,,6.7,,,39,52,8.9,8.9,0,771.8,0,0,,
10/8/25 15:00,21.6,16.7,15.9,,5.9,,,39,49,9.8,9.4,22,771.7,0,0,,
10/8/25 15:10,21.8,16.7,16.3,,5.3,,,39,47,6.9,6.7,22,771.8,0,0,,
10/8/25 15:20,22.1,16.7,16.2,,4.9,,,39,46,7.6,7.6,22,771.8,0,0,,
10/8/25 15:30,22,16.9,16.5,,7,,,39,52,9.8,8.9,22,771.8,0,0,,
10/8/25 15:40,21.9,16.8,16.4,,6,,,38,49,7.6,7.6,22,771.8,0,0,,
10/8/25 15:50,21.9,16.7,16.7,,6.8,,,39,52,7.2,6.9,338,771.8,0,0,,
10/8/25 16:00,21.9,16.8,16.3,,4.7,,,38,45,7.6,7.4,22,772,0,0,,
10/8/25 16:10,22.1,16.9,17,,7,,,38,52,7.2,6.9,22,771.8,0,0,,
10/8/25 16:20,21.9,16.9,16.8,,6.3,,,38,50,7.6,7.6,22,771.8,0,0,,
10/8/25 16:30,21.7,16.7,16.1,,5.5,,,38,48,8.1,7.8,22,771.9,0,0,,
10/8/25 16:40,21.9,16.7,16.2,,6.4,,,37,51,9.8,8.7,22,771.9,0,0,,
10/8/25 16:50,22.2,16.7,16,,5.5,,,37,48,8.9,8.9,22,771.9,0,0,,
10/8/25 17:00,22.2,16.8,16.4,,4.3,,,37,44,7.2,6.9,22,772,0,0,,
10/8/25 17:10,22.1,16.8,15.9,,4.7,,,36,45,9.8,8.9,0,772.1,0,0,,
10/8/25 17:20,22.1,16.2,15.7,,4.4,,,35,46,5.4,5.4,0,772.1,0,0,,
10/8/25 17:30,22.2,15.9,15.9,,3.5,,,35,44,6.5,5.4,338,772.2,0,0,,
10/8/25 17:40,22.3,15.8,15.1,,5.3,,,35,50,8.1,7.8,22,772.2,0,0,,
10/8/25 17:50,22.2,15.8,15,,4.4,,,34,47,7.6,7.6,22,772.2,0,0,,
10/8/25 18:00,22.1,15.8,16,,4.4,,,35,47,4,3.6,22,772.3,0,0,,
10/8/25 18:10,22.2,15.7,14.6,,5.5,,,34,51,11.9,10.5,22,772.3,0,0,,
10/8/25 18:20,22.4,15.6,14.9,,5.1,,,33,50,7.8,7.4,22,772.3,0,0,,
10/8/25 18:30,22.3,15.6,14.5,,4.5,,,33,48,10.3,9.4,338,772.4,0,0,,
10/8/25 18:40,22.4,15.7,15.7,,4.4,,,33,47,2.5,2.5,315,772.4,0,0,,
10/8/25 18:50,22.2,15.5,15.5,,3.9,,,33,46,4.3,4,338,772.4,0,0,,
10/8/25 19:00,22.6,15.3,15.5,,3.3,,,32,45,3.6,3.1,22,772.5,0,0,,
10/8/25 19:10,22.4,15.2,14.4,,3.9,,,32,47,9.8,8.7,0,772.7,0,0,,
10/8/25 19:20,22.4,15.3,14.2,,4,,,32,47,10.7,9.4,22,772.7,0,0,,
10/8/25 19:30,22.6,15.4,15.4,,5,,,32,50,5.8,5.8,22,772.8,0,0,,
10/8/25 19:40,22.7,15.2,14.8,,4.5,,,32,49,6,6,315,772.7,0,0,,
10/8/25 19:50,22.8,15,13.9,,6,,,32,55,9.8,9.2,22,772.7,0,0,,
10/8/25 20:00,22.4,15.1,13.9,,4.9,,,33,51,10.7,9.6,0,772.8,0,0,,
10/8/25 20:10,22.3,15.4,14.8,,5,,,33,50,4.9,4.5,338,772.9,0,0,,
10/8/25 20:20,22.3,15.3,14.5,,5.7,,,33,53,9.8,9.4,22,772.9,0,0,,
10/8/25 20:30,22.4,15.1,15.2,,6.1,,,34,55,6.7,6.5,68,773.1,0,0,,
10/8/25 20:40,22.7,14.8,13.5,,6.3,,,35,57,11.9,10.3,338,773.1,0,0,,
10/8/25 20:50,22.3,15,14.6,,6.7,,,35,58,6.9,6.7,0,773.1,0,0,,
10/8/25 21:00,22.1,14.9,13.4,,5.4,,,35,53,11.9,11.4,22,773.1,0,0,,
10/8/25 21:10,22.1,15,13.4,,6.7,,,36,58,11.9,10.7,0,773.2,0,0,,
10/8/25 21:20,22.2,15,13.9,,7.5,,,37,61,11,9.2,338,773.2,0,0,,
10/8/25 21:30,22.2,15,13.7,,8.5,,,37,65,7.8,7.4,45,773.2,0,0,,
10/8/25 21:40,22.6,15,13.3,,8.9,,,37,67,17,14.1,22,773.4,0,0,,
10/8/25 21:50,22.7,14.8,13.8,,7.3,,,37,61,6.7,6.5,22,773.4,0,0,,
10/8/25 22:00,22.9,14.7,13.1,,7.7,,,37,63,13.9,12.3,22,773.5,0,0,,
10/8/25 22:10,22.6,14.4,13.2,,7.9,,,38,65,10.3,9.2,45,773.6,0,0,,
10/8/25 22:20,22.7,14.1,12.6,,7.7,,,38,66,11.2,10.7,22,773.6,0,0,,
10/8/25 22:30,22.7,14,13.5,,7.9,,,38,67,6.9,6.7,22,773.8,0,0,,
10/8/25 22:40,22.6,13.9,12.8,,7.6,,,38,66,7.6,7.6,45,774,0,0,,
10/8/25 22:50,22.7,13.9,12.6,,7.8,,,38,67,10.3,9.2,22,774,0,0,,
10/8/25 23:00,22.7,13.7,12.4,,7.4,,,38,66,11.4,9.4,68,774,0,0,,
10/8/25 23:10,22.6,13.5,12.1,,6.9,,,37,64,8.9,8.3,45,774.2,0,0,,
10/8/25 23:20,22.6,13.4,10.9,,6.2,,,37,62,17.2,13.9,45,774.2,0,0,,
10/8/25 23:30,22.7,13.3,11.9,,6.1,,,37,62,10.7,9.6,68,774.1,0,0,,
10/8/25 23:40,22.7,13.3,11.6,,7.2,,,37,67,13.2,10.5,45,774.3,0,0,,
10/8/25 23:50,22.6,13.2,11.7,,6.5,,,37,64,7.8,7.4,22,774.3,0,0,,
10/9/25 0:00,23,13.2,11.6,,7.4,,,36,68,11.2,9.6,22,774.3,0,0,,
10/9/25 0:10,22.6,13.2,11.6,,5.8,,,36,61,11,8.9,22,774.2,0,0,,
10/9/25 0:20,22.7,13.1,12,,6.2,,,36,63,9.8,9.2,45,774.2,0,0,,
10/9/25 0:30,23.1,13.1,12.3,,5.2,,,35,59,7.2,6.9,45,774.4,0,0,,
10/9/25 0:40,22.7,13.1,11.1,,5.2,,,35,59,13.9,12.3,22,774.3,0,0,,
10/9/25 0:50,22.9,13.2,12.6,,5,,,35,58,5.4,4.5,68,774.3,0,0,,
10/9/25 1:00,22.8,13,11.4,,4.8,,,34,58,11.4,9.4,22,774.3,0,0,,
10/9/25 1:10,22.7,13.1,11.9,,4.7,,,34,57,6,6,45,774.4,0,0,,
10/9/25 1:20,23,13.1,12.7,,4.9,,,33,58,3.6,3.4,68,774.4,0,0,,
10/9/25 1:30,22.8,13.1,12,,4.9,,,33,58,10.3,8.9,68,774.3,0,0,,
10/9/25 1:40,22.7,13.1,11.2,,3.4,,,32,52,16.6,13.6,22,774.4,0,0,,
10/9/25 1:50,22.9,13.1,12,,3.9,,,31,54,8.5,8.1,45,774.4,0,0,,
10/9/25 2:00,22.9,13.1,12.2,,3.7,,,31,53,7.2,6.9,45,774.4,0,0,,
10/9/25 2:10,22.9,13,11.6,,3.8,,,31,54,11.2,9.2,45,774.4,0,0,,
10/9/25 2:20,23.2,12.9,11.2,,3.5,,,30,53,7.8,6.9,68,774.4,0,0,,
10/9/25 2:30,22.8,12.8,11.1,,4.2,,,30,56,9.8,8.9,45,774.6,0,0,,
10/9/25 2:40,23,12.7,11.5,,3.6,,,30,54,6.5,6.3,22,774.5,0,0,,
10/9/25 2:50,22.9,12.5,10.7,,3.7,,,30,55,9.8,8.3,68,774.5,0,0,,
10/9/25 3:00,22.9,12.5,11.6,,4.2,,,30,57,7.8,7.4,90,774.5,0,0,,
10/9/25 3:10,23.1,12.4,10.8,,3.8,,,30,56,11.2,10.1,45,774.4,0,0,,
10/9/25 3:20,22.8,12.5,10.9,,4.5,,,30,58,10.3,9.2,22,774.4,0,0,,
10/9/25 3:30,22.9,12.4,10.8,,3.8,,,30,56,7.8,7.4,68,774.7,0,0,,
10/9/25 3:40,23.2,12.4,10.5,,3.8,,,30,56,9.8,8.5,45,774.7,0,0,,
10/9/25 3:50,22.8,12.3,10.6,,4.7,,,30,60,8.9,8.9,22,774.7,0,0,,
10/9/25 4:00,22.9,12.3,10.3,,4.7,,,30,60,12.5,11.2,68,774.7,0,0,,
10/9/25 4:10,23,12.3,10.6,,3.4,,,30,55,9.8,8.7,45,774.7,0,0,,
10/9/25 4:20,23,12.2,10.5,,4.1,,,30,58,10.3,9.4,68,774.7,0,0,,
10/9/25 4:30,22.9,12.2,10.8,,3.6,,,29,56,5.8,5.8,45,775,0,0,,
10/9/25 4:40,22.9,12.2,11.3,,4.1,,,29,58,5.6,5.6,68,775,0,0,,
10/9/25 4:50,22.8,12.1,10.8,,3.7,,,30,57,6.7,6,45,775,0,0,,
10/9/25 5:00,22.9,12.2,11.3,,3.3,,,30,55,5.4,5.4,45,775,0,0,,
10/9/25 5:10,22.9,12.2,11.5,,5.3,,,30,63,6.9,6.7,68,775,0,0,,
10/9/25 5:20,22.8,12.2,11.5,,5.3,,,30,63,8.1,7.8,45,775,0,0,,
10/9/25 5:30,23,12.1,11,,4.2,,,30,59,5.6,5.6,68,775.3,0,0,,
10/9/25 5:40,,,,,,,,,,,,,,,,,
10/9/25 5:50,22.9,11.9,10.2,,4.8,,,31,62,8.9,8.3,45,775.3,0,0,,
10/9/25 6:00,22.9,12,10.6,,4.4,,,30,60,8.1,7.8,68,775.3,0,0,,
10/9/25 6:10,22.6,12,10.5,,3.9,,,31,58,8.9,8.3,22,775.3,0,0,,
10/9/25 6:20,22.8,12.1,10.5,,5,,,31,62,9.8,8.7,68,775.3,0,0,,
10/9/25 6:30,22.7,12.1,11,,4,,,31,58,6.5,6.3,45,775.3,0,0,,
10/9/25 6:40,22.7,12.1,11.6,,4,,,30,58,5.4,4.7,45,775.6,0,0,,
10/9/25 6:50,22.9,12.1,10.4,,5.8,,,31,66,10.7,9.6,0,775.6,0,0,,
10/9/25 7:00,22.7,12.2,10.5,,5.1,,,31,62,9.8,8.9,22,775.7,0,0,,
10/9/25 7:10,22.7,12.2,11.3,,4.8,,,32,61,5.4,5.4,45,775.6,0,0,,
10/9/25 7:20,22.9,12.3,10.6,,4.2,,,31,58,10.7,9.2,22,775.6,0,0,,
10/9/25 7:30,22.6,12.3,11.5,,4.4,,,31,59,5.4,5.4,45,775.9,0,0,,
10/9/25 7:40,22.8,12.3,10.7,,5.4,,,31,63,9.4,8.5,22,775.8,0,0,,
10/9/25 7:50,22.8,12.3,9.9,,4.9,,,31,61,9.8,8.5,68,775.8,0,0,,
10/9/25 8:00,22.6,12.2,10.7,,4.6,,,32,60,7.8,7.4,22,775.9,0,0,,
10/9/25 8:10,22.6,12.3,10.8,,4.7,,,32,60,6.7,6.5,45,775.9,0,0,,
10/9/25 8:20,22.7,12.6,12,,5.4,,,32,62,5.1,4.7,68,775.9,0,0,,
10/9/25 8:30,22.7,12.7,11.4,,4.8,,,32,59,7.6,7.6,22,775.9,0,0,,
10/9/25 8:40,22.7,12.8,11.4,,5.6,,,32,62,6,6,68,776.1,0,0,,
10/9/25 8:50,22.6,12.8,11.9,,4.4,,,31,57,6.5,6.3,45,776.1,0,0,,
10/9/25 9:00,22.6,13,12.6,,4.8,,,32,58,5.4,5.4,68,776.4,0,0,,
10/9/25 9:10,22.6,13,11.7,,5.6,,,32,61,6.9,6.7,68,776.3,0,0,,
10/9/25 9:20,22.6,13,11.7,,5.3,,,32,60,8.5,8.1,45,776.3,0,0,,
10/9/25 9:30,22.2,13,11.8,,5.3,,,33,60,9.8,8.9,68,776.5,0,0,,
10/9/25 9:40,22.3,13,12.2,,5.1,,,33,59,8.5,8.1,90,776.3,0,0,,
10/9/25 9:50,22.4,13.1,11.6,,5.2,,,33,59,9.8,8.9,68,776.3,0,0,,
10/9/25 10:00,22.6,13.1,11.7,,5.2,,,33,59,9.4,8.5,22,776.5,0,0,,
10/9/25 10:10,22.4,13,12.2,,5.1,,,33,59,5.4,5.4,45,776.5,0,0,,
10/9/25 10:20,22.3,13.1,11.4,,5.4,,,33,60,9.8,9.6,45,776.5,0,0,,
10/9/25 10:30,22.4,13.2,12.1,,5,,,33,58,10.3,9.2,22,776.5,0,0,,
10/9/25 10:40,22.3,13.1,11.2,,5.7,,,33,61,11.9,11,22,776.5,0,0,,
10/9/25 10:50,22.4,13,11.5,,5.8,,,33,62,9.4,8.5,45,776.5,0,0,,
10/9/25 11:00,22.2,13.1,11.6,,5.9,,,33,62,10.3,8.9,22,776.6,0,0,,
10/9/25 11:10,22.1,13.1,11.4,,5.2,,,33,59,11.9,10.3,22,776.5,0,0,,
10/9/25 11:20,22.2,13.2,11.9,,5.3,,,33,59,8.1,7.8,45,776.5,0,0,,
10/9/25 11:30,22.2,13.2,12.5,,4.3,,,33,55,5.4,5.4,68,776.5,0,0,,
10/9/25 11:40,22.3,13.3,11.9,,4.4,,,33,55,9.4,8.9,45,776.6,0,0,,
10/9/25 11:50,22,13.3,12.1,,6.1,,,33,62,8.5,8.1,22,776.6,0,0,,
10/9/25 12:00,22.1,13.4,11.8,,5.5,,,33,59,10.3,9.6,22,776.7,0,0,,
10/9/25 12:10,22.1,13.4,12,,5,,,33,57,8.5,8.1,68,776.5,0,0,,
10/9/25 12:20,22.1,13.5,12,,4.9,,,33,56,9.8,9.4,45,776.5,0,0,,
10/9/25 12:30,22.3,13.6,12.2,,4.9,,,33,56,9.4,9.2,45,776.5,0,0,,
10/9/25 12:40,22.2,13.7,12.3,,5.5,,,32,58,9.8,8.9,45,776.5,0,0,,
10/9/25 12:50,22.2,13.6,12.5,,4.2,,,32,53,5.4,4.7,68,776.5,0,0,,
10/9/25 13:00,21.4,13.8,12.6,,4.6,,,33,54,8.5,8.1,45,776.2,0,0,,
10/9/25 13:10,21.8,13.9,13.1,,4.9,,,33,55,6.5,6.3,45,776,0,0,,
10/9/25 13:20,21.4,13.9,13,,4.4,,,34,53,6.5,6.3,22,776,0,0,,
10/9/25 13:30,21.9,14,12.7,,6,,,34,59,9.4,8.9,45,775.9,0,0,,
10/9/25 13:40,21.3,14,13.4,,4.8,,,34,54,5.6,5.6,22,775.7,0,0,,
10/9/25 13:50,21.9,14.2,13.2,,5.5,,,34,56,10.7,9.2,22,775.7,0,0,,
10/9/25 14:00,21.7,14.1,12.9,,5.9,,,35,58,9.8,8.7,68,775.5,0,0,,
10/9/25 14:10,22.5,14,12.9,,5.5,,,34,57,7.6,7.6,45,775.3,0,0,,
10/9/25 14:20,22.1,14.1,13.5,,5.4,,,34,56,6.9,6,22,775.3,0,0,,
10/9/25 14:30,22.1,14.1,13.2,,6.4,,,35,60,7.6,7.4,45,775.3,0,0,,
10/9/25 14:40,22,14.2,13.1,,6.5,,,35,60,8.5,8.1,22,775,0,0,,
10/9/25 14:50,21.9,14.2,13.2,,7.2,,,35,63,7.6,6.7,45,775,0,0,,
10/9/25 15:00,22,14.4,13.2,,6.7,,,36,60,9.8,8.9,22,775,0,0,,
10/9/25 15:10,21.9,14.4,13.9,,7.7,,,36,64,5.6,5.6,45,774.9,0,0,,
10/9/25 15:20,22,14.5,14,,7.6,,,37,63,5.4,5.4,22,774.9,0,0,,
10/9/25 15:30,22.1,14.6,13.7,,7.8,,,37,64,7.2,6.9,22,774.8,0,0,,
10/9/25 15:40,21.9,14.7,14.2,,7.4,,,38,62,5.6,5.6,22,774.8,0,0,,
10/9/25 15:50,22,14.9,14.5,,7.6,,,39,62,5.8,5.8,22,774.8,0,0,,
10/9/25 16:00,21.9,15,15.1,,6.5,,,38,57,4,3.6,68,774.5,0,0,,
10/9/25 16:10,22.1,14.9,14.5,,6.9,,,37,59,5.4,5.4,68,774.2,0,0,,
10/9/25 16:20,22.1,15.1,14.7,,6.3,,,37,56,4,3.6,68,774.2,0,0,,
10/9/25 16:30,22,15.1,14.7,,6.3,,,37,56,5.4,5.4,45,774.4,0,0,,
10/9/25 16:40,22.3,15.2,14.7,,6.7,,,36,57,5.8,5.8,45,774.2,0,0,,
10/9/25 16:50,22.1,15.4,14.8,,7.3,,,37,59,7.6,7.6,22,774.2,0,0,,
10/9/25 17:00,22,15.2,15.1,,7.4,,,38,60,3.4,2.9,112,774.1,0,0,,
10/9/25 17:10,21.9,14.9,14.3,,7.4,,,38,61,5.4,5.4,112,774.1,0,0,,
10/9/25 17:20,21.9,14.8,14,,7,,,39,60,7.6,7.4,68,774.1,0,0,,
10/9/25 17:30,22.2,14.6,14.5,,6.8,,,38,60,3.1,2.7,68,774,0,0,,
10/9/25 17:40,22.2,14.6,14,,6.1,,,37,57,6,6,68,773.8,0,0,,
10/9/25 17:50,22.3,14.5,14.5,,5.8,,,37,56,6.9,6.7,45,773.8,0,0,,
10/9/25 18:00,22.4,14.4,14.1,,4.7,,,36,52,4.9,4.5,90,773.8,0,0,,
10/9/25 18:10,22.3,14.2,13.8,,4.1,,,35,51,5.6,4.9,68,773.8,0,0,,
10/9/25 18:20,22.5,14.2,13.9,,4.1,,,34,51,2.5,2.5,112,773.8,0,0,,
10/9/25 18:30,22.4,14.1,13,,4.9,,,34,54,4.3,4,45,773.8,0,0,,
10/9/25 18:40,22.4,14,14,,4.8,,,33,54,1.8,1.8,158,773.5,0,0,,
10/9/25 18:50,22.5,13.5,13.5,,4.9,,,33,56,0,0,90,773.5,0,0,,
10/9/25 19:00,22.5,13.5,13.5,,5.2,,,33,57,0,0,112,773.5,0,0,,
10/9/25 19:10,22.6,13.2,13.2,,4.8,,,33,57,1.1,1.1,112,773.5,0,0,,
10/9/25 19:20,22.5,12.6,12.6,,5,,,33,60,0,0,112,773.5,0,0,,
10/9/25 19:30,22.5,12,12,,5.1,,,34,63,0,0,112,773.4,0,0,,
10/9/25 19:40,22.6,11.6,11.6,,5.2,,,34,65,0,0,112,773.5,0,0,,
10/9/25 19:50,22.5,11.4,11.4,,5.4,,,35,67,0,0,112,773.5,0,0,,
10/9/25 20:00,22.6,11,11,,5.9,,,35,71,0,0,112,773.3,0,0,,
10/9/25 20:10,22.7,10.6,10.6,,6.1,,,35,74,0,0,112,773.4,0,0,,
10/9/25 20:20,22.5,10,10,,5.9,,,35,76,0,0,112,773.4,0,0,,
10/9/25 20:30,22.6,9.7,9.7,,5.8,,,35,77,0,0,112,773.2,0,0,,
10/9/25 20:40,22.5,9.6,9.6,,5.7,,,36,77,0,0,112,773.3,0,0,,
10/9/25 20:50,22.5,9.6,9.6,,5.9,,,36,78,0,0,112,773.3,0,0,,
10/9/25 21:00,23,9.5,9.5,,6.1,,,36,79,0,0,112,773.2,0,0,,
10/9/25 21:10,23.5,9.4,9.4,,5.9,,,35,79,0,0,112,773.3,0,0,,
10/9/25 21:20,22.9,9.5,9.5,,6.1,,,35,79,0,0,112,773.3,0,0,,
10/9/25 21:30,22.8,9.6,9.6,,6.1,,,36,79,0,0,112,773.4,0,0,,
10/9/25 21:40,23,9.1,9.1,,6,,,35,81,0,0,112,773.3,0,0,,
10/9/25 21:50,22.4,8.7,8.7,,5.7,,,36,82,0,0,112,773.3,0,0,,
10/9/25 22:00,22.6,8.4,8.4,,5.6,,,36,83,0,0,112,773.2,0,0,,
10/9/25 22:10,22.6,8.4,8.4,,5.6,,,36,83,0,0,112,773.1,0,0,,
10/9/25 22:20,22.7,8.4,8.4,,5.6,,,36,83,0,0,112,773.1,0,0,,
10/9/25 22:30,22.7,8.4,8.4,,5.8,,,36,84,0,0,112,773.2,0,0,,
10/9/25 22:40,22.6,8.4,8.4,,5.8,,,36,84,1.1,1.1,112,773.1,0,0,,
10/9/25 22:50,22.5,8.6,8.6,,5.8,,,36,83,0,0,112,773.1,0,0,,
10/9/25 23:00,22.6,8.4,8.4,,5.8,,,36,84,0,0,112,773.1,0,0,,
10/9/25 23:10,22.6,8.6,8.6,,6,,,36,84,1.3,1.3,112,773.1,0,0,,
10/9/25 23:20,22.9,8.9,8.9,,6.1,,,36,83,0,0,112,773.1,0,0,,
10/9/25 23:30,23.2,8.8,8.8,,6.2,,,36,84,0,0,112,773.1,0,0,,
10/9/25 23:40,22.5,8.8,8.8,,6.2,,,37,84,0,0,112,772.9,0,0,,
10/9/25 23:50,22.5,8.7,8.7,,6.3,,,38,85,0,0,112,772.9,0,0,,
10/10/25 0:00,23.2,8.8,8.8,,6.4,,,37,85,1.1,1.1,112,772.9,0,0,,
10/10/25 0:10,22.4,8.9,8.9,,6.3,,,38,84,0,0,112,772.6,0,0,,
10/10/25 0:20,22.8,9.1,9.1,,6.5,,,38,84,1.8,1.8,180,772.6,0,0,,
10/10/25 0:30,22.9,9,9,,6.6,,,38,85,1.3,1.3,180,772.6,0,0,,
10/10/25 0:40,22.8,8.6,8.6,,6.2,,,38,85,1.6,1.6,180,772.7,0,0,,
10/10/25 0:50,22.5,8.4,8.4,,6.1,,,38,86,2,2,180,772.7,0,0,,
10/10/25 1:00,22.5,8.3,8.3,,6,,,38,86,0,0,180,772.6,0,0,,
10/10/25 1:10,23.1,8.2,8.2,,6.2,,,37,87,1.8,1.8,180,772.7,0,0,,
10/10/25 1:20,23.1,8.1,8.1,,6.1,,,37,87,1.6,1.6,180,772.7,0,0,,
10/10/25 1:30,23.1,8.1,8.1,,5.8,,,37,86,0,0,180,772.7,0,0,,
10/10/25 1:40,23,8.1,8.1,,5.8,,,36,86,1.3,1.3,180,772.7,0,0,,
